operator,no_of_bets,game_type,stake_real_money,stake_free_money,payout_base_win,refund_total,adjustment_total,revenue_amt,movement_wager_amt,movement_win_amt,movement_refund_amt,movement_adjustment_amt,is_weekend
OP_0002,9071.0,CTG_multi,22381957.0,0.0,14919838.81,0.0,0.0,7462118.19,25490912.0,14919838.81,0.0,0.0,0
OP_0010,790.0,CTG_virtualSports,1884311.38,0.0,1680823.58,0.0,0.0,203487.8,143826395.60999998,119763582.01,98310.0,0.0,0
OP_0003,2299.0,RRI_sports,1016241.0,202000.0,908912.0,200.0,0.0,309129.0,2529936.0,1817824.0,400.0,0.0,0
OP_0004,784.0,CTG_multi,12278750.72,0.0,9490995.23,0.0,0.0,0.0,69756058.07999998,59714579.26,0.0,0.0,0
OP_0005,2328.0,RRI_slot,1370549.18,0.0,1279925.78,38018.0,0.0,52605.4,6336918.569999999,4489895.96,81802.1,0.0,0
OP_0006,1823656.0,CTG_multi,5221862763.78,0.0,2634007929.397,0.0,0.0,2587854834.383,11736376989.159998,7041959806.976999,1843815.24,0.0,0
OP_0007,35955.0,RRI_roulette,101969120.0,0.0,88856921.0,0.0,0.0,13112199.0,3156558610.0,2917250612.0,0.0,0.0,0
OP_0001,78.0,RRI_sports,6825720.0,0.0,4132900.0,0.0,0.0,2697820.0,13750792.0,8372148.0,0.0,0.0,0
OP_0009,154.0,RRI_sports,254000.0,0.0,101821.0,0.0,0.0,152179.0,0.0,0.0,0.0,0.0,0
OP_0002,15306.0,CTG_multi,42951989.0,0.0,26507135.16,245198.0,0.0,16199655.84,46794997.0,26507135.16,245198.0,0.0,1
OP_0003,4007.0,RRI_sports,1118099.0,13000.0,717859.83,0.0,0.0,413239.17,2684598.0,1435719.66,0.0,0.0,1
OP_0004,1488.0,CTG_multi,16682341.84,0.0,12275290.88,0.0,0.0,0.0,81323121.68,67047730.120000005,0.0,0.0,1
OP_0005,1666.0,RRI_slot,1422669.72,0.0,1285248.83,8434.92,0.0,128985.97,6697774.659999999,4620242.47,52339.02,0.0,1
OP_0006,1530282.0,CTG_multi,5822871299.28,0.0,5740069876.905,10300.0,0.0,82791122.375,15038668784.98,11002903992.289,1958407.34,0.0,1
OP_0007,39907.0,RRI_roulette,140030167.0,0.0,131397513.0,0.0,0.0,8632654.0,3447095008.0,3094841844.0,0.0,0.0,1
OP_0001,125.0,RRI_sports,6843520.0,0.0,4020898.0,0.0,0.0,2822621.0,13784240.0,8107870.0,0.0,0.0,1
OP_0009,220.0,RRI_sports,510500.0,0.0,5426.0,0.0,0.0,505074.0,0.0,0.0,0.0,0.0,1
OP_0002,12652.0,CTG_multi,31954094.0,0.0,19695524.75,948049.0,0.0,11310520.25,66591242.0,39391049.5,1896098.0,0.0,1
OP_0010,989.0,CTG_virtualSports,1027304.51,0.0,1081212.22,0.0,0.0,-53907.71,338903380.44,300503141.56,2483660.0,0.0,1
OP_0003,5270.0,RRI_sports,2369570.0,3390.0,1117519.28,0.0,0.0,1255440.72,5068210.0,2235038.56,0.0,0.0,1
OP_0004,1159.0,CTG_multi,12452377.58,0.0,15593053.51,0.0,0.0,0.0,51109507.16,54863751.0,0.0,0.0,1
OP_0005,3033.0,RRI_slot,1786125.62,0.0,1686528.46,17857.12,0.0,81740.04,10726161.64,7232079.12,123382.44,0.0,1
OP_0006,1930428.0,CTG_multi,7110274323.73,0.0,5241488951.247,4781.0,0.0,1868780591.483,31142277457.199993,21591807090.817997,3942356.6,0.0,1
OP_0007,38102.0,RRI_roulette,109501555.0,0.0,94241463.0,0.0,0.0,15260092.0,1954935545.0,1831828475.0,0.0,0.0,1
OP_0001,94.0,RRI_sports,981264.0,0.0,169514.0,0.0,0.0,811750.0,1070921.0,225190.0,0.0,0.0,1
OP_0009,204.0,RRI_sports,456500.0,0.0,157664.0,0.0,0.0,298836.0,0.0,0.0,0.0,0.0,1
OP_0002,6796.0,CTG_multi,16833938.0,0.0,20700794.48,0.0,0.0,-3866856.48,39384360.0,41401588.96,0.0,0.0,0
OP_0003,1722.0,RRI_sports,1029755.0,40600.0,502024.96,200000.0,0.0,368330.04,2107672.0,1004049.92,400000.0,0.0,0
OP_0004,710.0,CTG_multi,9600790.81,0.0,6890435.87,0.0,0.0,0.0,61244091.620000005,47974683.74,0.0,0.0,0
OP_0005,1574.0,RRI_slot,1759531.92,0.0,1575073.51,4800.0,0.0,179658.41,11424906.06,8199026.42,97768.2,0.0,0
OP_0006,1687023.0,CTG_multi,4584547118.2,0.0,2150808326.602,500.0,0.0,2433738291.598,21171381757.959995,12963552866.25,689849.46,0.0,0
OP_0007,34577.0,RRI_roulette,126272906.0,0.0,114856345.0,0.0,0.0,11416561.0,1556425781.0,1442321236.0,0.0,0.0,0
OP_0001,50.0,RRI_sports,1280467.0,0.0,1007000.0,0.0,0.0,273467.0,17418867.0,15928466.0,0.0,0.0,0
OP_0009,91.0,RRI_sports,352900.0,0.0,466688.0,0.0,0.0,-113788.0,0.0,0.0,0.0,0.0,0
OP_0002,8383.0,CTG_multi,21144418.0,0.0,14336697.81,451730.0,0.0,6355990.19,49156412.0,28673395.62,903460.0,0.0,0
OP_0010,1257.0,CTG_virtualSports,1763608.73,0.0,1664663.18,0.0,0.0,98945.55,250342757.72,350363778.12,596144.0,0.0,0
OP_0003,1523.0,RRI_sports,676020.0,0.0,943124.0,0.0,0.0,-267104.0,1985536.0,1886248.0,0.0,0.0,0
OP_0004,835.0,CTG_multi,14795712.9,0.0,15614929.5,0.0,0.0,0.0,42905451.9,40352636.5,0.0,0.0,0
OP_0005,1813.0,RRI_slot,2727590.86,0.0,2495157.9,139767.0,0.0,92665.96,11142829.939999998,7583320.419999999,368042.1999999999,0.0,0
OP_0006,710080.0,CTG_multi,2319467010.31,0.0,1842592538.152,30423.0,0.0,476844049.158,18185174543.159996,13070972759.301998,27222722.04,0.0,0
OP_0007,761.0,RRI_roulette,3216899.0,0.0,2643911.0,0.0,0.0,572988.0,147968618.0,159357836.0,0.0,0.0,0
OP_0001,58.0,RRI_sports,5263792.0,0.0,2557732.0,0.0,0.0,2706059.0,16144176.0,9726284.0,0.0,0.0,0
OP_0009,117.0,RRI_sports,223000.0,0.0,199473.0,0.0,0.0,23527.0,0.0,0.0,0.0,0.0,0
OP_0002,13033.0,CTG_multi,33534105.0,0.0,15264742.63,5000.0,0.0,18264362.37,71957884.0,30529485.26,10000.0,0.0,0
OP_0010,1002.0,CTG_virtualSports,1103832.88,0.0,825822.47,0.0,0.0,278010.41,322756240.34,288314734.82000005,1483402.0,0.0,0
OP_0003,240.0,RRI_sports,125133.0,200.0,136303.15,0.0,0.0,-10970.15,858958.0,272606.3,0.0,0.0,0
OP_0004,1209.0,CTG_multi,11166553.79,0.0,13833351.45,0.0,0.0,0.0,36512503.79,39436424.25,0.0,0.0,0
OP_0005,2135.0,RRI_slot,3451970.83,0.0,3056045.15,42829.0,0.0,353096.68,15703475.88,11694074.260000002,173826.2,0.0,0
OP_0006,792495.0,CTG_multi,3079483440.54,0.0,2780127836.707,24597.61,0.0,299331006.223,25556354071.8,15127914869.687998,10304454.6,0.0,0
OP_0007,26778.0,RRI_roulette,82738246.0,68535.0,70880441.0,0.0,0.0,11857805.0,3359504640.0,2897487132.0,0.0,0.0,0
OP_0001,93.0,RRI_sports,6528615.0,0.0,2301368.0,0.0,0.0,4227246.0,14850630.0,5940236.0,0.0,0.0,0
OP_0009,279.0,RRI_sports,515500.0,0.0,92328.0,0.0,0.0,423172.0,0.0,0.0,0.0,0.0,0
OP_0002,11937.0,CTG_multi,29791251.0,0.0,30543109.86,425000.0,0.0,-1176858.86,61455952.0,61086219.72,850000.0,0.0,0
OP_0003,11822.0,RRI_sports,2481160.0,10400.0,2221103.15,0.0,0.0,270456.85,5025520.0,4442206.3,0.0,0.0,0
OP_0004,778.0,CTG_multi,7680396.22,0.0,8529986.74,0.0,0.0,0.0,37886610.22,34643363.74,0.0,0.0,0
OP_0005,2114.0,RRI_slot,2686414.71,0.0,2358312.31,19515.0,0.0,308587.4,11773538.76,8733924.8,126598.2,0.0,0
OP_0006,1865754.0,CTG_multi,6635895682.79,0.0,7472881578.942,2032.5,0.0,-836987928.652,31620231261.979996,24829967344.732,1387912.42,0.0,0
OP_0001,90.0,RRI_sports,7312456.0,0.0,2527182.0,0.0,0.0,4785273.0,15034032.0,5309464.0,0.0,0.0,0
OP_0009,225.0,RRI_sports,366000.0,0.0,378753.0,0.0,0.0,-12753.0,0.0,0.0,0.0,0.0,0
OP_0002,10156.0,CTG_multi,26126689.0,0.0,20049925.85,0.0,0.0,6076763.15,59344294.0,40099851.7,0.0,0.0,0
OP_0003,1771.0,RRI_sports,717884.0,9200.0,543792.75,0.0,0.0,183291.25,1028891.0,543792.75,0.0,0.0,0
OP_0004,981.0,CTG_multi,11881295.55,0.0,3140441.36,0.0,0.0,0.0,62215169.76,47985408.25,0.0,0.0,0
OP_0005,1816.0,RRI_slot,1101644.9,0.0,1090884.48,17100.0,0.0,-6339.58,12051814.02,7148098.78,133808.2,0.0,0
OP_0006,1718407.0,CTG_multi,5934040609.78,0.0,4928542714.881,84300.0,0.0,1005413594.899,26325217172.02,19549939480.878,5828051.0,0.0,0
OP_0007,42433.0,RRI_roulette,202558267.0,39717.0,195130365.0,0.0,0.0,7427902.0,3357869870.0,3167360078.0,0.0,0.0,0
OP_0001,89.0,RRI_sports,6154577.0,0.0,4023298.0,0.0,0.0,2131278.0,20289314.0,15202456.0,0.0,0.0,0
OP_0009,178.0,RRI_sports,350000.0,0.0,191235.0,0.0,0.0,158765.0,0.0,0.0,0.0,0.0,0
OP_0002,16189.0,CTG_multi,43931932.0,0.0,27996269.57,500.0,0.0,15935162.43,92924860.0,55992539.14,1000.0,0.0,1
OP_0010,1986.0,CTG_virtualSports,1736674.5,0.0,1297102.35,0.0,0.0,439572.15,488198787.6400001,376472298.16,652978.0,0.0,1
OP_0003,2563.0,RRI_sports,1122082.0,53400.0,758140.74,0.0,0.0,417341.26,1320168.0,758140.74,0.0,0.0,1
OP_0004,1688.0,CTG_multi,26482450.25,0.0,27344965.25,0.0,0.0,0.0,135573064.04,130692535.96,0.0,0.0,1
OP_0005,2258.0,RRI_slot,1667650.13,0.0,1314498.62,22500.0,0.0,330651.51,10731628.36,5578170.46,132568.2,0.0,1
OP_0006,1625335.0,CTG_multi,6382741256.44,0.0,5530966373.13,1269.0,0.0,851773614.31,33921347350.660004,22667664648.766003,2678669.74,0.0,1
OP_0007,39622.0,RRI_roulette,129880283.0,52832.0,113865408.0,0.0,0.0,16014875.0,3602550446.0,3157802792.0,0.0,0.0,1
OP_0001,127.0,RRI_sports,7689651.0,0.0,6469336.0,0.0,0.0,1220314.0,15380102.0,12938672.0,0.0,0.0,1
OP_0009,279.0,RRI_sports,659400.0,0.0,9124.0,0.0,0.0,650276.0,0.0,0.0,0.0,0.0,1
OP_0002,13990.0,CTG_multi,37132891.0,0.0,28664250.07,0.0,0.0,8468640.93,81646398.0,57328500.14,0.0,0.0,1
OP_0003,8195.0,RRI_sports,2884341.0,50300.0,705184.24,0.0,0.0,2229456.76,5807092.0,1410368.48,0.0,0.0,1
OP_0004,1268.0,CTG_multi,16835432.64,0.0,15385117.65,0.0,0.0,0.0,58794718.69,55750681.72,0.0,0.0,1
OP_0005,1129.0,RRI_slot,902726.19,0.0,572853.92,7200.0,0.0,322672.27,9546414.6,5658553.08,102068.2,0.0,1
OP_0006,2423945.0,CTG_multi,8870345781.3,0.0,4702791893.421,2508.0,0.0,4167551379.879,35601158700.76,20542150136.643997,5078198.1,0.0,1
OP_0001,113.0,RRI_sports,6061271.0,0.0,2059162.0,0.0,0.0,4002109.0,12405822.0,4428852.0,0.0,0.0,1
OP_0009,257.0,RRI_sports,544000.0,0.0,0.0,0.0,0.0,544000.0,0.0,0.0,0.0,0.0,1
OP_0002,7932.0,CTG_multi,23498460.0,0.0,24858157.16,0.0,0.0,-1359697.16,50418936.0,49716314.32,0.0,0.0,0
OP_0003,2796.0,RRI_sports,683376.0,108100.0,607628.36,0.0,0.0,183847.64,1447220.0,1215256.72,0.0,0.0,0
OP_0004,708.0,CTG_multi,13055005.61,0.0,34844081.98,0.0,0.0,0.0,43566104.61,63758614.599999994,0.0,0.0,0
OP_0005,1537.0,RRI_slot,1577548.93,0.0,1619208.61,25474.0,0.0,-67133.68,11047219.119999995,8532218.74,138716.2,0.0,0
OP_0006,1261075.0,CTG_multi,3909378528.14,0.0,2946136019.114,741.0,0.0,963241768.026,20671539738.58,13894958594.719995,11195905.94,0.0,0
OP_0007,33111.0,RRI_roulette,114059477.0,37627.0,100600770.0,0.0,0.0,13458707.0,3198258876.0,2975140452.0,0.0,0.0,0
OP_0001,47.0,RRI_sports,4987051.0,0.0,1837088.0,0.0,0.0,3149962.0,11086622.0,4748108.0,0.0,0.0,0
OP_0009,104.0,RRI_sports,227500.0,0.0,442906.0,0.0,0.0,-215406.0,0.0,0.0,0.0,0.0,0
OP_0002,8961.0,CTG_multi,22701457.0,0.0,19736021.31,0.0,0.0,2965435.69,47663002.0,39472042.62,0.0,0.0,0
OP_0010,1190.0,CTG_virtualSports,1166237.18,0.0,1054208.38,0.0,0.0,112028.8,96477645.48,46572104.76,344126.0,0.0,0
OP_0003,1943.0,RRI_sports,717262.0,400.0,92030.24,0.0,0.0,625631.76,1683340.0,184060.48,0.0,0.0,0
OP_0004,836.0,CTG_multi,18074932.5,0.0,8474354.78,0.0,0.0,0.0,87220065.9,69214914.44,0.0,0.0,0
OP_0005,2966.0,RRI_slot,11229705.76,0.0,10570683.47,356150.0,0.0,302872.29,34230623.74,30216186.980000004,799868.2,0.0,0
OP_0006,1279569.0,CTG_multi,4111558909.27,0.0,3666006367.823,1209.92,0.0,445551331.527,21569192635.88,15958056984.062,592676.0399999999,0.0,0
OP_0007,33883.0,RRI_roulette,105653764.0,43373.0,90295907.0,0.0,0.0,15357857.0,1763140178.0,1608368195.0,0.0,0.0,0
OP_0001,56.0,RRI_sports,5765248.0,0.0,2017999.0,0.0,0.0,3748748.0,6685888.0,2818744.0,0.0,0.0,0
OP_0009,122.0,RRI_sports,241000.0,0.0,264947.0,0.0,0.0,-23947.0,0.0,0.0,0.0,0.0,0
OP_0002,9485.0,CTG_multi,25297159.0,0.0,13698977.82,0.0,0.0,11598181.18,27519320.0,13698977.82,0.0,0.0,0
OP_0010,824.0,CTG_virtualSports,787926.76,0.0,637278.42,0.0,0.0,150648.34,128405872.2,54483982.84,608594.0,0.0,0
OP_0003,2115.0,RRI_sports,577593.0,3000.0,183943.83,0.0,0.0,396649.17,1258954.0,367887.66,0.0,0.0,0
OP_0004,811.0,CTG_multi,10915769.32,0.0,5218444.62,0.0,0.0,0.0,79646485.64,62924569.080000006,0.0,0.0,0
OP_0005,1956.0,RRI_slot,1454263.88,0.0,1264978.88,9500.0,0.0,179785.0,19865843.020000003,15222876.799999995,106968.2,0.0,0
OP_0006,908028.0,CTG_multi,3510001150.45,0.0,2330129887.703,0.0,0.0,1179871262.747,22127519545.800003,13134718528.82,3567693.24,0.0,0
OP_0007,13919.0,RRI_roulette,72276994.0,15200.0,67865481.0,0.0,0.0,4411513.0,1574217403.0,1411222726.0,0.0,0.0,0
OP_0001,78.0,RRI_sports,4204153.0,0.0,2522998.0,0.0,0.0,1681154.0,4936533.0,3066157.0,0.0,0.0,0
OP_0009,86.0,RRI_sports,230000.0,0.0,0.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0
OP_0002,8307.0,CTG_multi,23148181.0,0.0,24383316.19,1000.0,0.0,-1236135.19,26340371.0,24383316.19,1000.0,0.0,0
OP_0003,1701.0,RRI_sports,512022.0,100.0,512254.29,0.0,0.0,-132.29,1468128.0,1024508.58,0.0,0.0,0
OP_0004,807.0,CTG_multi,18391581.04,0.0,20734206.4,0.0,0.0,0.0,115251077.84,114242503.3,0.0,0.0,0
OP_0005,1620.0,RRI_slot,1583957.45,0.0,1500076.3,10386.0,0.0,73495.15,8542001.0,6430307.7,54170.1,0.0,0
OP_0006,1215702.0,CTG_multi,4646351816.81,0.0,3172080139.289,36740.83,0.0,1474234936.691,11950908697.89,7730820457.206,3797425.96,0.0,0
OP_0007,31397.0,RRI_roulette,163498443.0,54404.0,141329781.0,0.0,0.0,22168662.0,3681347958.0,3437744798.0,0.0,0.0,0
OP_0001,32.0,RRI_sports,4133282.0,0.0,3520997.0,0.0,0.0,612285.0,8399130.0,7133582.0,0.0,0.0,0
OP_0009,57.0,RRI_sports,137000.0,0.0,15119.0,0.0,0.0,121881.0,0.0,0.0,0.0,0.0,0
OP_0002,10654.0,CTG_multi,27817857.0,0.0,22544198.41,0.0,0.0,5273658.59,30398660.0,22544198.41,0.0,0.0,0
OP_0003,2471.0,RRI_sports,625815.0,4914.0,496539.26,0.0,0.0,134189.74,1648662.0,993078.52,0.0,0.0,0
OP_0004,1147.0,CTG_multi,14890635.53,0.0,15686626.19,0.0,0.0,0.0,99784303.26,94215744.96,0.0,0.0,0
OP_0005,1639.0,RRI_slot,1045163.96,0.0,814080.38,17100.0,0.0,213983.58,5228357.19,3119472.3499999996,61934.1,0.0,0
OP_0006,1091040.0,CTG_multi,4302420544.92,0.0,3959989647.473,700.0,0.0,342430197.447,12109273987.3,8474439336.311999,460378.51,0.0,0
OP_0007,18517.0,RRI_roulette,98981062.0,143407.0,89373624.0,0.0,0.0,9607438.0,3600542652.0,3289783474.0,0.0,0.0,0
OP_0001,87.0,RRI_sports,6167471.0,0.0,2056372.0,0.0,0.0,4111098.0,12889062.0,4451264.0,0.0,0.0,0
OP_0009,69.0,RRI_sports,359500.0,0.0,470335.0,0.0,0.0,-110835.0,0.0,0.0,0.0,0.0,0
OP_0002,15764.0,CTG_multi,41971869.0,0.0,39733456.25,0.0,0.0,2238412.75,91238768.0,79466912.5,0.0,0.0,1
OP_0003,5201.0,RRI_sports,989840.0,52200.0,288120.94,0.0,0.0,753919.06,1103840.0,288120.94,0.0,0.0,1
OP_0004,1599.0,CTG_multi,23539934.55,0.0,17338901.54,0.0,0.0,0.0,107431392.66,83434853.08,0.0,0.0,1
OP_0005,1836.0,RRI_slot,1197240.41,0.0,964143.17,7900.0,0.0,225197.24,11238473.32,7177176.24,103368.2,0.0,1
OP_0006,1777058.0,CTG_multi,7195216585.02,0.0,8049032560.978,11010.0,0.0,-853826985.958,33993592046.560005,27876963749.869995,4344126.06,0.0,1
OP_0007,22103.0,RRI_roulette,99988273.0,83670.0,88088114.0,0.0,0.0,11900159.0,4196472174.0,3990866824.0,0.0,0.0,1
OP_0001,132.0,RRI_sports,7040425.0,0.0,5015997.0,0.0,0.0,2024427.0,14104344.0,10036942.0,0.0,0.0,1
OP_0009,95.0,RRI_sports,408000.0,0.0,173223.0,0.0,0.0,234777.0,0.0,0.0,0.0,0.0,1
OP_0002,13111.0,CTG_multi,39808125.0,0.0,25242021.63,2000.0,0.0,14564103.37,84064708.0,50484043.26,4000.0,0.0,1
OP_0010,1328.0,CTG_virtualSports,2249275.49,0.0,2009990.51,0.0,0.0,239284.98,174890735.0,66747403.02,1121326.0,0.0,1
OP_0003,3493.0,RRI_sports,1170656.0,3800.0,690604.35,0.0,0.0,483851.65,1192169.0,690604.35,0.0,0.0,1
OP_0004,1238.0,CTG_multi,12860585.96,0.0,12688585.01,0.0,0.0,0.0,74140909.83999999,66608196.45999999,0.0,0.0,1
OP_0005,840.0,RRI_slot,506115.22,0.0,498957.17,1136.0,0.0,6022.05,9224973.54,5223789.06,91380.2,0.0,1
OP_0006,2244857.0,CTG_multi,7817595947.92,0.0,4907470418.61,100000.0,0.0,2910025529.31,32077719328.26001,19108539225.104,5833984.06,0.0,1
OP_0007,20161.0,RRI_roulette,116674156.0,102953.0,104530780.0,0.0,0.0,12143376.0,4337589836.0,4127343186.0,0.0,0.0,1
OP_0001,109.0,RRI_sports,6248938.0,0.0,2535698.0,0.0,0.0,3713239.0,12573332.0,5116164.0,0.0,0.0,1
OP_0009,91.0,RRI_sports,310000.0,0.0,262436.0,0.0,0.0,47564.0,0.0,0.0,0.0,0.0,1
OP_0002,7026.0,CTG_multi,18130663.0,0.0,18633711.79,0.0,0.0,-503048.79,40803118.0,37267423.58,0.0,0.0,0
OP_0003,2220.0,RRI_sports,594671.0,51200.0,105181.0,0.0,0.0,540690.0,656239.0,105181.0,0.0,0.0,0
OP_0004,594.0,CTG_multi,6648477.2,0.0,6436989.6,0.0,0.0,0.0,59452344.74,52825686.22,0.0,0.0,0
OP_0005,3049.0,RRI_slot,1672446.97,0.0,1715152.73,5500.0,0.0,-48205.76,16045400.36,12830510.98,104568.2,0.0,0
OP_0006,1193638.0,CTG_multi,4164016483.9,0.0,2578121141.786,109501.0,0.0,1585785841.114,20231712975.0,12761601332.608002,42500321.98,0.0,0
OP_0007,22085.0,RRI_roulette,94830312.0,360035.0,85223575.0,0.0,0.0,9606737.0,3847154538.0,3683311980.0,0.0,0.0,0
OP_0001,218.0,RRI_sports,12497876.0,0.0,5071397.0,0.0,0.0,7426478.0,25093998.0,10236000.0,0.0,0.0,0
OP_0009,49.0,RRI_sports,178500.0,0.0,90270.0,0.0,0.0,88230.0,0.0,0.0,0.0,0.0,0
OP_0002,10769.0,CTG_multi,30276937.0,0.0,17115381.18,50000.0,0.0,13111555.82,68054964.0,34230762.36,100000.0,0.0,0
OP_0010,828.0,CTG_virtualSports,1373373.08,0.0,1272505.31,0.0,0.0,100867.77,143871873.8,84331066.62,749468.0,0.0,0
OP_0004,1122.0,CTG_multi,14936678.05,0.0,15033652.59,0.0,0.0,0.0,64012354.1,61068778.06,0.0,0.0,0
OP_0005,2401.0,RRI_slot,2994271.86,0.0,3322600.18,7300.0,0.0,-335628.32,19075423.680000003,16405550.1,106368.2,0.0,0
OP_0006,882731.0,CTG_multi,3202674217.43,0.0,2460953204.004,42000.0,0.0,741679013.426,22702620525.08,13061437736.122002,2172469.94,0.0,0
OP_0007,20032.0,RRI_roulette,118582912.0,147894.0,103802862.0,0.0,0.0,14780050.0,3433832004.0,3037688648.0,0.0,0.0,0
OP_0001,76.0,RRI_sports,5124525.0,0.0,3632999.0,0.0,0.0,1491526.0,10455892.0,7433016.0,0.0,0.0,0
OP_0009,96.0,RRI_sports,359000.0,0.0,0.0,0.0,0.0,359000.0,0.0,0.0,0.0,0.0,0
OP_0002,10483.0,CTG_multi,28744479.0,0.0,27764609.55,0.0,0.0,979869.45,58599038.0,55529219.1,0.0,0.0,0
OP_0003,4311.0,RRI_sports,1044980.0,21100.0,471840.92,0.0,0.0,594239.08,2144604.0,943681.84,0.0,0.0,0
OP_0004,830.0,CTG_multi,10105790.17,0.0,6448124.22,0.0,0.0,0.0,28180423.17,22577916.209999997,0.0,0.0,0
OP_0005,1936.0,RRI_slot,1841168.13,0.0,1800221.79,9250.0,0.0,31696.34,9475871.48,6457483.88,110068.2,0.0,0
OP_0006,1545311.0,CTG_multi,5570880220.6,0.0,6393755063.344,1000.0,0.0,-822875842.744,29442529292.0,23527110342.053997,7335295.7,0.0,0
OP_0007,23107.0,RRI_roulette,143421096.0,88409.0,132603854.0,0.0,0.0,10817242.0,3514454854.0,3297226224.0,0.0,0.0,0
OP_0001,82.0,RRI_sports,3403211.0,0.0,1520000.0,0.0,0.0,1883211.0,7544306.0,3582438.0,0.0,0.0,0
OP_0009,79.0,RRI_sports,250500.0,0.0,88317.0,0.0,0.0,162183.0,0.0,0.0,0.0,0.0,0
OP_0002,9565.0,CTG_multi,25169385.0,0.0,20175042.1,4000.0,0.0,4990342.9,56473718.0,40350084.2,8000.0,0.0,0
OP_0010,5577.0,CTG_multi,25868646.41,31000.0,19541849.0,301484.0,0.0,4325254.0,102119912.06,65319673.400000006,618968.0,0.0,0
OP_0003,3068.0,RRI_sports,1119868.0,10000.0,430216.02,0.0,0.0,699651.98,2362548.0,860432.04,0.0,0.0,0
OP_0004,833.0,CTG_multi,8359807.83,0.0,6482417.5,0.0,0.0,0.0,32549626.83,26929610.39,0.0,0.0,0
OP_0005,1987.0,RRI_slot,1743693.0,0.0,1743519.92,14800.0,0.0,-14626.92,9870465.54,7074022.02,121568.2,0.0,0
OP_0006,1924822.0,CTG_multi,6495096166.05,0.0,3473844643.468,5500.0,0.0,3021246022.582,26772798839.780003,15491713480.336,9420214.28,0.0,0
OP_0007,19323.0,RRI_roulette,91292095.0,91565.0,83828759.0,0.0,0.0,7463336.0,3672989058.0,3452396172.0,0.0,0.0,0
OP_0001,75.0,RRI_sports,3751862.0,0.0,1053999.0,0.0,0.0,2697862.0,9357430.0,3861166.0,0.0,0.0,0
OP_0009,45.0,RRI_sports,133000.0,0.0,23325.0,0.0,0.0,109675.0,0.0,0.0,0.0,0.0,0
OP_0002,9897.0,CTG_multi,25547898.0,0.0,14805832.56,500.0,0.0,10741565.44,56394492.0,29611665.12,1000.0,0.0,0
OP_0010,692.0,CTG_virtualSports,1741595.49,0.0,1538374.13,0.0,0.0,203221.36,121802876.92000002,75185968.25999999,503492.0,0.0,0
OP_0003,2400.0,RRI_sports,564812.0,7170.0,227508.53,0.0,0.0,344473.47,1338586.0,455017.06,0.0,0.0,0
OP_0004,1006.0,CTG_multi,8712301.28,0.0,5482959.1,0.0,0.0,0.0,55290524.56,43384037.72,0.0,0.0,0
OP_0005,2272.0,RRI_slot,2714182.45,0.0,2564788.37,18407.0,0.0,130987.08,20192728.12,16736444.2,130382.2,0.0,0
OP_0006,1310555.0,CTG_multi,4127505356.39,0.0,3288683052.647,801.0,0.0,838821502.743,22407848028.759995,15124291193.48,6075448.86,0.0,0
OP_0007,21373.0,RRI_roulette,73131334.0,51768.0,64326593.0,0.0,0.0,8804741.0,1980337096.0,1857634264.0,0.0,0.0,0
OP_0001,63.0,RRI_sports,5250915.0,0.0,3062498.0,0.0,0.0,2188416.0,47743333.0,44905818.0,0.0,0.0,0
OP_0009,58.0,RRI_sports,185500.0,0.0,125281.0,0.0,0.0,60219.0,0.0,0.0,0.0,0.0,0
OP_0002,16253.0,CTG_multi,43396940.0,0.0,19243014.52,0.0,0.0,24153925.48,45564978.0,19243014.52,0.0,0.0,1
OP_0003,5681.0,RRI_sports,1342374.0,4120.0,616027.72,0.0,0.0,730466.28,2834548.0,1232055.44,0.0,0.0,1
OP_0004,1632.0,CTG_multi,21120587.62,0.0,12889746.58,0.0,0.0,0.0,105937267.16,82216581.74,0.0,0.0,1
OP_0005,2811.0,RRI_slot,2096190.08,0.0,2314082.53,6800.0,0.0,-224692.45,11671190.38,7511549.96,106168.2,0.0,1
OP_0006,1540415.0,CTG_multi,6072817476.27,0.0,4123338597.281,43800.0,0.0,1949435078.989,32003483511.64,18592367753.772,13624745.98,0.0,1
OP_0007,20025.0,RRI_roulette,71243429.0,152106.0,62357050.0,0.0,0.0,8886379.0,1774352710.0,1589911208.0,0.0,0.0,1
OP_0001,108.0,RRI_sports,4304160.0,0.0,685000.0,0.0,0.0,3620160.0,5184522.0,1394113.0,0.0,0.0,1
OP_0009,118.0,RRI_sports,412500.0,0.0,356220.0,0.0,0.0,56280.0,0.0,0.0,0.0,0.0,1
OP_0002,13219.0,CTG_multi,42247377.0,0.0,26946022.65,9680.0,0.0,15291674.35,44592476.0,26946022.65,9680.0,0.0,1
OP_0003,3037.0,RRI_sports,669652.0,26280.0,379430.52,0.0,0.0,316501.48,1498084.0,758861.04,0.0,0.0,1
OP_0004,1307.0,CTG_multi,17170005.98,0.0,11601926.57,0.0,0.0,0.0,67717379.96000001,56015873.02,0.0,0.0,1
OP_0005,3062.0,RRI_slot,2146945.81,0.0,2072448.68,10383.0,0.0,64114.13,6036237.92,5377980.68,56167.1,0.0,1
OP_0006,2972137.0,CTG_multi,9103962484.85,0.0,4873077501.039,4070.0,0.0,4230880913.811,15992767821.0,9352102616.977,4285453.35,0.0,1
